loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|altimeterTimestamp_sinceReboot(s)|altimeterReset(bool)|altimeterRelativeAltitude(m)|altimeterPressure(kPa)|label
2021-02-11 18:53:05.934 +0000|34969.20883929167|-0.3837738037109375|0.800628662109375|0.0313720703125|34969.20384929167|-0.450794617825763|-1.689543162663497|-1.029077187740873|-1.072150588035583|1.831138372421265|-0.8407567739486694|0.1774910688400269|-0.09597450494766235|-0.02995526790618896|XArbitraryZVertical|0.46395632596533|0.5615034796335797|-0.2295517524236117|-0.6455729710703118|-0.5119789838790894|0.8568235635757446|0.06108326092362404|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:05.954 +0000|34969.22880029167|-0.4737701416015625|0.873809814453125|0.0908050537109375|34969.22381029167|-0.4882614203175895|-1.685138151423058|-1.007328044289086|-1.144394159317017|1.812158346176147|-1.102683424949646|0.09871864318847656|-0.008463084697723389|0.0001415014266967773|XArbitraryZVertical|0.4696947764782093|0.556647597425161|-0.2086435512978529|-0.6526854062614833|-0.5306339263916016|0.8454077243804932|0.06093946099281311|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:05.974 +0000|34969.24876229167|-0.527801513671875|0.906707763671875|0.1588592529296875|34969.24377129167|-0.5250895106879055|-1.679766960061748|-0.9803900947705845|-1.151696562767029|1.80547308921814|-1.349220752716064|0.04228830337524414|0.06538838148117065|0.06643986701965332|XArbitraryZVertical|0.4739989182252589|0.5528082297081222|-0.1856749437078741|-0.6597370805783078|-0.5533967018127441|0.8307145833969116|0.06054382771253586|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:05.994 +0000|34969.26872329167|-0.48431396484375|0.8836517333984375|0.147796630859375|34969.26373329167|-0.5589958677450499|-1.671954931640841|-0.9493240744449961|-1.090422034263611|1.776325821876526|-1.518905878067017|0.06282275915145874|0.0875059962272644|0.1040291860699654|XArbitraryZVertical|0.4765874767641798|0.5497846098238689|-0.1614290269428333|-0.6667398812809391|-0.579256534576416|0.8130221366882324|0.05879747867584229|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.014 +0000|34969.28868429167|-0.415374755859375|0.8678131103515625|0.0703277587890625|34969.28369429167|-0.5870171601703102|-1.659094080139986|-0.9167904758657205|-0.8579949736595154|1.764560222625732|-1.557345509529114|0.1578956246376038|0.07834082841873169|0.05606269091367722|XArbitraryZVertical|0.477382443251256|0.5467449022684477|-0.1372677064205551|-0.6740426913840757|-0.6060004234313965|0.793653130531311|0.0536479689180851|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.034 +0000|34969.30864629167|-0.3621063232421875|0.8171234130859375|0.000213623046875|34969.30365629167|-0.6059148102627621|-1.63921428678873|-0.8848294636046197|-0.597775936126709|1.707213640213013|-1.541193246841431|0.2465636134147644|0.07661110162734985|-0.01322853937745094|XArbitraryZVertical|0.4759494521163638|0.543253091868512|-0.1146375227933318|-0.6820604548212105|-0.6319395899772644|0.7738069891929626|0.04330360516905785|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.054 +0000|34969.32860729167|-0.3330078125|0.7487640380859375|-0.0229034423828125|34969.32361729167|-0.6196043568502136|-1.616658626975009|-0.8535018105101499|-0.515996515750885|1.609116673469543|-1.549796938896179|0.3176525831222534|0.03063857555389404|-0.05224692821502686|XArbitraryZVertical|0.4729741320576248|0.5397813811651471|-0.09337629047490036|-0.6900814649871231|-0.6566570997238159|0.7535869479179382|0.03013693727552891|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.074 +0000|34969.34856929167|-0.3356781005859375|0.6859588623046875|-0.0094451904296875|34969.34357829167|-0.6340422984846699|-1.596558680069794|-0.8217398099483109|-0.5600531697273254|1.500088810920715|-1.596824169158936|0.3513918519020081|-0.02749758958816528|-0.02933597564697266|XArbitraryZVertical|0.4695431713084807|0.5369354290136178|-0.07231778461081992|-0.6971368517296803|-0.6807222962379456|0.7323316335678101|0.01754088886082172|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.094 +0000|34969.36853029167|-0.360321044921875|0.6812286376953125|0.02447509765625|34969.36354029167|-0.648765896712307|-1.578355288498741|-0.7887222431614135|-0.4907485544681549|1.42827033996582|-1.677320003509521|0.3575184941291809|-0.02793478965759277|-0.004594684112817049|XArbitraryZVertical|0.4653971584745996|0.5348542396288949|-0.05120099130949515|-0.7033597037947933|-0.7047322392463684|0.7094533443450928|0.00532714556902647|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.114 +0000|34969.38849129167|-0.353179931640625|0.6879425048828125|0.084320068359375|34969.38350129167|-0.6614433666189156|-1.558605286301898|-0.7547660751511331|-0.4725046157836914|1.436980485916138|-1.774848341941833|0.3727716207504272|0.002931058406829834|0.0618891716003418|XArbitraryZVertical|0.4600914306162727|0.5327999763018744|-0.03017867985532455|-0.7095979688216127|-0.728377640247345|0.6851183176040649|-0.008880121633410454|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.134 +0000|34969.40845329167|-0.4796295166015625|0.6923370361328125|0.14697265625|34969.40346229167|-0.6790881109198554|-1.542393462634852|-0.7175858041635146|-0.8197451233863831|1.38222861289978|-1.984498023986816|0.3546388149261475|0.02573609352111816|0.134310781955719|XArbitraryZVertical|0.4547780916287021|0.5314875658437095|-0.007152598720390691|-0.7145954513995723|-0.7530915141105652|0.6575677394866943|-0.02139570936560631|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.154 +0000|34969.42841429167|-0.7078399658203125|0.77984619140625|0.1424407958984375|34969.42342429167|-0.7076303822090041|-1.533684059354472|-0.6763612408252901|-1.192294239997864|1.331253409385681|-2.21139121055603|0.1934269666671753|0.09057801961898804|0.1817675828933716|XArbitraryZVertical|0.4509044859992535|0.5312413404505116|0.01942476496086836|-0.7170010102389783|-0.7793185710906982|0.6259594559669495|-0.02893556468188763|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.173 +0000|34969.44837529167|-0.9099273681640625|0.8498077392578125|0.1228790283203125|34969.44338529167|-0.740241745629818|-1.527187852686487|-0.6309524001422068|-1.149067640304565|1.303403854370117|-2.396658658981323|-0.01474320888519287|0.2536833882331848|0.1705924868583679|XArbitraryZVertical|0.446745802609379|0.5318059660561094|0.04837208036532481|-0.7178166803747372|-0.8066984415054321|0.589914083480835|-0.03520120307803154|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.193 +0000|34969.46833729167|-0.9123077392578125|0.7728424072265625|0.16754150390625|34969.46334629167|-0.7690247548904033|-1.5163893287761|-0.5854983780641924|-1.047935724258423|1.424363374710083|-2.220428466796875|-0.1115218997001648|0.2832922339439392|0.1970558762550354|XArbitraryZVertical|0.4411900597928692|0.5316861053049312|0.07682423550722843|-0.7188597755218961|-0.8322036862373352|0.5526148080825806|-0.04532243311405182|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.237 +0000|34969.48829829167|-0.752716064453125|0.6552734375|0.1303253173828125|34969.48330829167|-0.797495997865495|-1.503842114421214|-0.5472379045736554|-1.109861969947815|1.315897464752197|-1.758625268936157|0.007370889186859131|0.1651859283447266|0.2118275165557861|XArbitraryZVertical|0.4372134871415856|0.5294123547668932|0.102940495646535|-0.7197015221605926|-0.8520516753196716|0.5203304886817932|-0.05713384971022606|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.238 +0000|34969.50825929167|-0.6445465087890625|0.7165985107421875|0.0398712158203125|34969.50326929167|-0.8230134977961555|-1.493468246827313|-0.5178235114376938|-0.7860904932022095|1.009070634841919|-1.381309628486633|0.1896511316299438|0.1891071796417236|0.1506956815719604|XArbitraryZVertical|0.4348522708965374|0.5266325472616743|0.1243846313116372|-0.7197848514114166|-0.8663021326065063|0.4949901700019836|-0.06712332367897034|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.254 +0000|34969.52822129167|-0.596588134765625|0.7525482177734375|0.0809783935546875|34969.52323029167|-0.8340779178436435|-1.481587492489578|-0.4918789059831097|0.03176329284906387|0.7360145449638367|-1.298688530921936|0.273281991481781|0.2851023972034454|0.1197273805737495|XArbitraryZVertical|0.4293996454509918|0.5256915823348262|0.1396818771102391|-0.7209391734751012|-0.8779420256614685|0.472282886505127|-0.07852861285209656|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.273 +0000|34969.54818229167|-0.6331787109375|0.785400390625|0.27587890625|34969.54319229167|-0.8313762513393596|-1.467920994510102|-0.4646385499129728|0.3471634685993195|0.488700658082962|-1.383936166763306|0.2881371378898621|0.2997030913829803|0.2577155828475952|XArbitraryZVertical|0.4196151343768992|0.5272758056826554|0.1507098025927498|-0.7233187219900533|-0.8892571330070496|0.4480997025966644|-0.09180672466754913|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.293 +0000|34969.56814329167|-0.84088134765625|1.034774780273438|0.3823699951171875|34969.56315329167|-0.8293865785047011|-1.460830272147218|-0.4362168254933634|0.07849805802106857|0.1257410943508148|-1.417035102844238|0.1747468709945679|0.4737419486045837|0.4503436088562012|XArbitraryZVertical|0.4099653653137701|0.5312198583551658|0.1608858333114311|-0.7237746661955756|-0.9008821845054626|0.4225136041641235|-0.09946772456169128|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.313 +0000|34969.58810525|-1.046417236328125|1.216720581054688|0.338531494140625|34969.58311425|-0.8349491727328423|-1.4632208380222|-0.4086934994498659|-0.2504517138004303|-0.1020573377609253|-1.373837471008301|-0.04162794351577759|0.7457624673843384|0.4721673727035522|XArbitraryZVertical|0.4032647652708047|0.5367633011229934|0.1714940751155562|-0.7210079718191872|-0.9123362898826599|0.3974107801914215|-0.09852537512779236|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.333 +0000|34969.60806625|-1.163009643554688|1.26531982421875|0.361480712890625|34969.60307625|-0.8455395626055663|-1.470362694093244|-0.3838525233463962|-0.4123681783676147|-0.1950506120920181|-1.169829487800598|-0.1958366632461548|0.8749858140945435|0.4194302558898926|XArbitraryZVertical|0.3991607418444024|0.542389590121328|0.1820507888162717|-0.7164786709467662|-0.9225562214851379|0.3744954168796539|-0.09296847134828568|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.353 +0000|34969.62802725|-1.2479248046875|1.473648071289062|0.42718505859375|34969.62303725|-0.8554052607559126|-1.48000622371933|-0.365895738809314|-0.2332817167043686|-0.4281173646450043|-0.6726093292236328|-0.2733198404312134|0.9827293157577515|0.4873737096786499|XArbitraryZVertical|0.3972621376767286|0.5475864648157195|0.1895678312844336|-0.7116150591773349|-0.9299578070640564|0.3577858805656433|-0.08466371148824692|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.373 +0000|34969.64798925|-1.425689697265625|1.590469360351562|0.4447021484375|34969.64299825|-0.8534592142136371|-1.490331562727733|-0.3589788059838033|0.5345977544784546|-0.6335074305534363|0.020046042278409|-0.4027717113494873|1.217254757881165|0.5189036726951599|XArbitraryZVertical|0.3955978435660674|0.5530598211195448|0.189114142524681|-0.7084229531459831|-0.9332268238067627|0.3513183295726776|-0.07525435835123062|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.393 +0000|34969.66795025|-1.439712524414062|1.450592041015625|0.5308380126953125|34969.66296025|-0.834170622356831|-1.498266598126304|-0.3655525857732925|1.111294269561768|-0.8736928701400757|0.78255295753479|-0.521257221698761|1.181368231773376|0.5432029962539673|XArbitraryZVertical|0.3929669736485387|0.558334959242241|0.1785348228134442|-0.7084945133199485|-0.9314711093902588|0.3574654161930084|-0.0676780641078949|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.413 +0000|34969.68791125|-1.3746337890625|1.418731689453125|0.5194854736328125|34969.68292125|-0.8088279618230703|-1.509907576637852|-0.38726425601619|1.030065178871155|-1.219607591629028|1.532493591308594|-0.4928386807441711|1.051496863365173|0.590814471244812|XArbitraryZVertical|0.3934335804241744|0.5630609122566167|0.1599942231855749|-0.7089248293028119|-0.9242299199104309|0.3776566684246063|-0.05634485557675362|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.433 +0000|34969.70787325|-1.284255981445312|1.385360717773438|0.568267822265625|34969.70288225|-0.7860847082293183|-1.529041796672479|-0.4230419989028233|0.9271100163459778|-1.590149760246277|2.112598180770874|-0.3977882862091064|0.9713760614395142|0.5870890617370605|XArbitraryZVertical|0.3991691215030319|0.5671267297735758|0.1360138573368723|-0.7074825374487428|-0.9110496044158936|0.4105361700057983|-0.03806256875395775|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.453 +0000|34969.72783425|-1.197830200195312|1.2685546875|0.6020660400390625|34969.72284425001|-0.7629697715580803|-1.553158948557201|-0.4686091162240579|1.057827711105347|-1.809670925140381|2.5071861743927|-0.3652809262275696|0.9066458940505981|0.5876346826553345|XArbitraryZVertical|0.4074967310840627|0.5710331076429063|0.1072946118572461|-0.7045250763132753|-0.8920586705207825|0.4516457915306091|-0.0157352089881897|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.473 +0000|34969.74779625001|-1.223098754882812|1.301925659179688|0.7816162109375|34969.74280525|-0.7368859185874627|-1.578653637800929|-0.5214699931216403|1.157864689826965|-1.991879820823669|2.760406017303467|-0.3160138726234436|0.7558577060699463|0.6718523502349854|XArbitraryZVertical|0.4164138560560113|0.5744614474950045|0.0743784832412268|-0.7007576988170716|-0.8670610189437866|0.4981552958488464|0.006812908221036196|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.493 +0000|34969.76775725|-1.361572265625|1.303558349609375|0.963836669921875|34969.76276725|-0.712799053684862|-1.607906725534026|-0.5787903273361343|1.003198504447937|-2.242744207382202|2.913438320159912|-0.4395896196365356|0.7771002650260925|0.8622821569442749|XArbitraryZVertical|0.4263655350828348|0.5777039805121906|0.03943977154170977|-0.6949209860243553|-0.8365487456321716|0.54701167345047|0.03105891682207584|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.513 +0000|34969.78771825|-1.747161865234375|1.470901489257812|0.983917236328125|34969.78272825|-0.6925666438265629|-1.643961929759519|-0.6381459976960286|1.025943160057068|-2.497946262359619|2.963431835174561|-0.7489808201789856|0.7590595483779907|0.9199539422988892|XArbitraryZVertical|0.436936491812924|0.5817591077465307|0.003259626802068258|-0.6860264304392507|-0.8010527491569519|0.5957073569297791|0.05871431529521942|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.533 +0000|34969.80768025|-1.841445922851562|1.204437255859375|0.807373046875|34969.80268925001|-0.6741400103009896|-1.684343425956996|-0.7020050390336114|0.9066587090492249|-2.706315517425537|3.349392414093018|-1.082508563995361|0.8059865832328796|0.8084611892700195|XArbitraryZVertical|0.447765255870292|0.5854592854981397|-0.03531591018235671|-0.6749048376428369|-0.7586321234703064|0.6457499265670776|0.08651259541511536|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.553 +0000|34969.82764125001|-1.699722290039062|0.9296875|0.7445831298828125|34969.82265125|-0.6718427894305459|-1.740808115626392|-0.7755973911159797|0.3219482004642487|-3.15898585319519|3.949727773666382|-1.089213848114014|0.2718421816825867|0.6179492473602295|XArbitraryZVertical|0.4634259554192313|0.5879106096635205|-0.07628829160607239|-0.6586179950097883|-0.7037090659141541|0.7001427412033081|0.1208050027489662|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.573 +0000|34969.84760225|-1.651611328125|1.198028564453125|0.848724365234375|34969.84261225|-0.6846719417174313|-1.819523311113568|-0.8591285252077746|0.8258430957794189|-3.765437364578247|4.376073360443115|-1.026714086532593|0.3426561951637268|0.6796350479125977|XArbitraryZVertical|0.4817553191013866|0.5901681562020692|-0.1223045441815525|-0.6361249927196327|-0.6329997181892395|0.7572736740112305|0.1607732772827148|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.593 +0000|34969.86756425|-1.581390380859375|0.6161346435546875|0.6509552001953125|34969.86257325|-0.6787193150909894|-1.891248663558242|-0.9517849034755914|2.07188868522644|-3.809977293014526|4.3477463722229|-1.105069160461426|0.1802679896354675|0.5851284265518188|XArbitraryZVertical|0.4927544154321576|0.5904050812627152|-0.1771271620551921|-0.6141993706330569|-0.5506924986839294|0.8144524693489075|0.1827701479196548|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.613 +0000|34969.88752525|-1.502578735351562|-0.20361328125|0.424835205078125|34969.88253525|-0.6477112599379757|-1.939126483842449|-1.045523440199989|2.537327766418457|-3.613526105880737|3.827054500579834|-1.006441235542297|-0.6876356601715088|0.3375765085220337|XArbitraryZVertical|0.4951103286253968|0.5874872223368774|-0.2343526536370017|-0.5956538592802225|-0.4678172171115875|0.8651871085166931|0.1805509477853775|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.633 +0000|34969.90748625001|-1.540267944335938|-0.7055816650390625|0.065185546875|34969.90249625|-0.6119759881104205|-1.973400524228305|-1.125697356008919|1.906041979789734|-2.871913433074951|3.071429491043091|-1.242213726043701|-1.365351796150208|0.1305906772613525|XArbitraryZVertical|0.4931109268981547|0.5841140556309314|-0.2839665503175204|-0.5788052143485941|-0.3961225152015686|0.9025680422782898|0.1686952263116837|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.653 +0000|34969.92744825|-1.15997314453125|-0.93670654296875|0.1926116943359375|34969.92245725|-0.5801468440104932|-1.99526015496818|-1.190036122826812|1.751754522323608|-2.215991735458374|2.331231117248535|-1.029027342796326|-1.583991408348083|-0.02527068555355072|XArbitraryZVertical|0.4902824683987118|0.5797818901621772|-0.3228191117757165|-0.5650345241250757|-0.3386484682559967|0.928382396697998|0.1530478745698929|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.672 +0000|34969.94740925|-1.288330078125|-0.852691650390625|-0.02056884765625|34969.94241925|-0.5261024994566974|-1.985653435848177|-1.240567840155601|2.117468118667603|-1.831917405128479|1.600275874137878|-0.8856804370880127|-1.784850716590881|-0.02524220943450928|XArbitraryZVertical|0.4838570191874353|0.5755260458935328|-0.3545100956499351|-0.5558550055527978|-0.2967536747455597|0.9459682703018188|0.1306956857442856|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.692 +0000|34969.96737025|-1.08172607421875|-0.844757080078125|-0.128448486328125|34969.96238025|-0.4105751824909053|-1.907347615323157|-1.283995551382539|2.688664436340332|-1.422655820846558|1.156075239181519|-0.9518875479698181|-1.800004720687866|-0.1954385042190552|XArbitraryZVertical|0.4723904668267866|0.5688201483400849|-0.3836141101144162|-0.5532911459715922|-0.2670150101184845|0.9591537714004517|0.09341822564601898|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.737 +0000|34969.98733225|-0.9501800537109375|-0.721099853515625|-0.1046905517578125|34969.98234125|-0.2340014847753114|-1.76480183788378|-1.316531589426979|2.523329257965088|-1.345681548118591|0.7431329488754272|-0.758143424987793|-1.731032013893127|-0.1571208238601685|XArbitraryZVertical|0.4572977338859818|0.5613604449928864|-0.4105353133667015|-0.5542690142249034|-0.2468156665563583|0.9678484797477722|0.04849353432655334|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.738 +0000|34970.00729325|-0.8589630126953125|-0.4691162109375|-0.0908355712890625|34970.00230325|-0.06984248041917757|-1.632130543891698|-1.332576683194355|1.621003985404968|-1.316425323486328|0.3580256700515747|-0.6525777578353882|-1.577716588973999|-0.1129443645477295|XArbitraryZVertical|0.443172541118424|0.5575214615526396|-0.4311602486170948|-0.5539574331784934|-0.2355295568704605|0.9717596173286438|0.01446416229009628|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.753 +0000|34970.02725425|-0.8247528076171875|-0.2547607421875|-0.026275634765625|34970.02226425|0.03234568319360454|-1.559284674895514|-1.337197804745708|0.8561102151870728|-1.341910600662231|0.05934808775782585|-0.5995905995368958|-1.339432239532471|-0.04833018779754639|XArbitraryZVertical|0.4318629410786338|0.5587146627053519|-0.4447641947334479|-0.5509238129838991|-0.2314640730619431|0.9728397130966187|-0.002664651488885283|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.772 +0000|34970.04721625|-0.795745849609375|-0.11114501953125|0.02618408203125|34970.04222525|0.09094682083983192|-1.528692111824354|-1.336366714995903|0.5679511427879333|-1.305482625961304|-0.09061788767576218|-0.5833927989006042|-1.15016770362854|0.005443930625915527|XArbitraryZVertical|0.4220643349053594|0.563003533156389|-0.4540897031833686|-0.54652660902508|-0.2320826798677444|0.9726470112800598|-0.009777437895536423|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.792 +0000|34970.06717725|-0.7919464111328125|0.1157989501953125|0.1114959716796875|34970.06218725001|0.138236256179667|-1.507818692907246|-1.333300745246522|0.5934622883796692|-1.199829459190369|-0.1470748484134674|-0.5588676333427429|-0.966070830821991|0.07217997312545776|XArbitraryZVertical|0.4125653999081278|0.567790746646106|-0.4618195274794448|-0.5423340473507987|-0.2348029911518097|0.971930205821991|-0.01480691786855459|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.812 +0000|34970.08713825|-0.7972412109375|0.2518463134765625|0.1580047607421875|34970.08214825|0.1943110215274103|-1.476444044126793|-1.329299666870037|0.7552182674407959|-1.11518657207489|-0.1509099006652832|-0.5565541982650757|-0.7725403904914856|0.1761264801025391|XArbitraryZVertical|0.4026782788899594|0.5714756675916143|-0.469597920448225|-0.5392065821347883|-0.2380931228399277|0.9709811210632324|-0.0225315298885107|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.832 +0000|34970.10710025|-0.741668701171875|0.4189453125|0.0806732177734375|34970.10210925|0.2595356390700063|-1.434555478519148|-1.324479697292599|0.8657171130180359|-1.029441118240356|-0.1443918198347092|-0.5398736596107483|-0.6186665296554565|0.1503660678863525|XArbitraryZVertical|0.3923986880824131|0.5739899959681821|-0.4776916687542705|-0.5370005840154339|-0.241574764251709|0.9698171019554138|-0.03311750665307045|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.852 +0000|34970.12706125|-0.697174072265625|0.59393310546875|0.1042327880859375|34970.12207125|0.3232686171334505|-1.393266110395567|-1.318683712586566|0.7333570122718811|-1.018624544143677|-0.1819179654121399|-0.4652707576751709|-0.4591714143753052|0.136383593082428|XArbitraryZVertical|0.3821253808830571|0.576154374742806|-0.4855055542647195|-0.5350799935577464|-0.245529368519783|0.9683876037597656|-0.04405266046524048|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.872 +0000|34970.14702325|-0.6099700927734375|0.6519775390625|0.063720703125|34970.14203225001|0.3623272390716101|-1.376215551810597|-1.312926057062679|0.2888613045215607|-1.075061678886414|-0.2108749747276306|-0.4082987308502197|-0.3242961168289185|0.1465388536453247|XArbitraryZVertical|0.3730829838418759|0.5797880283712721|-0.4915046154081533|-0.5320509533938163|-0.2502095401287079|0.9669352769851685|-0.0493098571896553|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.892 +0000|34970.16698425001|-0.5460205078125|0.8533477783203125|-0.0364837646484375|34970.16199425|0.3564801416393436|-1.404029254538893|-1.308004667814609|-0.3103725016117096|-1.113109827041626|-0.2928481101989746|-0.3159241378307343|-0.2292488217353821|0.0528264045715332|XArbitraryZVertical|0.3662889669695031|0.5867465205350355|-0.4940744709850737|-0.526736556995636|-0.2561736404895782|0.9656685590744019|-0.0431218259036541|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.912 +0000|34970.18694525|-0.490386962890625|0.916900634765625|-0.01544189453125|34970.18195525|0.3156615470403374|-1.465107517301693|-1.302807809329828|-0.6789093613624573|-1.066265344619751|-0.3760994374752045|-0.2491669356822968|-0.05944406986236572|0.003427926450967789|XArbitraryZVertical|0.3615741231824508|0.5960682858127195|-0.4933655476160702|-0.5201511049642155|-0.2633147239685059|0.9643054604530334|-0.0279335044324398|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.932 +0000|34970.20690725|-0.445526123046875|1.114212036132812|-0.0602874755859375|34970.20191625|0.2522427261165562|-1.546703883640318|-1.295137045132191|-0.9095119833946228|-0.9453118443489075|-0.4984570443630219|-0.1973033845424652|0.0286141037940979|-0.01663649082183838|XArbitraryZVertical|0.358161488186252|0.6069941547083862|-0.4898327226316567|-0.5131690254888183|-0.2721027731895447|0.9622459411621094|-0.006556889042258263|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.952 +0000|34970.22686825|-0.3645477294921875|1.125518798828125|-0.04193115234375|34970.22187825|0.1939043353329578|-1.618946819367649|-1.284060592775129|-0.7248713970184326|-0.6912598013877869|-0.5829203128814697|-0.1199246346950531|0.2046462297439575|-0.07412910461425781|XArbitraryZVertical|0.3550529584888662|0.6170444108396805|-0.4849494703018589|-0.5079544666869535|-0.2824954390525818|0.9591721892356873|0.01361281611025333|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
2021-02-11 18:53:06.972 +0000|34970.24682925001|-0.3299713134765625|1.102508544921875|-0.0276947021484375|34970.24183925|0.1482082817148049|-1.674564983697343|-1.270460615654373|-0.7158992886543274|-0.5026358366012573|-0.6684042811393738|-0.04991230368614197|0.1313411593437195|-0.05545473098754883|XArbitraryZVertical|0.3518883848108547|0.6256968487311044|-0.4794535214014088|-0.5047795356343746|-0.2942496836185455|0.9552372097969055|0.03064396418631077|0|0|0|-1|-1|634762385.2071593|0|5.220001|99.9509|3
