loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|label
2021-02-10 19:46:47.749 +0000|24922.487596125|-0.226043701171875|0.0468902587890625|-0.9155120849609375|24922.467634125|-0.7692857739813678|-0.3078988242138588|-0.09094498687342865|0.1345652192831039|-0.4987074136734009|0.235626146197319|0.09271341562271118|-0.03240896016359329|0.1004776358604431|XArbitraryZVertical|-0.09911584844815945|-0.1251358226867149|-0.3639459767325378|0.9176384627602852|-0.3018045127391815|0.09081967175006866|-0.9490341544151306|0|0|0|-1|-1|3
2021-02-10 19:46:47.769 +0000|24922.507558125|-0.2312774658203125|0.0938873291015625|-0.8765716552734375|24922.507558125|-0.7628578633307647|-0.3329965737054649|-0.1031340584755945|-0.471116691827774|-0.7798994779586792|0.2139234989881516|0.09552538394927979|-0.06004355102777481|0.03168964385986328|XArbitraryZVertical|-0.1087888547842919|-0.1346933676402967|-0.3586828564761337|0.9172618214642446|-0.3251395523548126|0.1029513254761696|-0.9400453567504883|0|0|0|-1|-1|3
2021-02-10 19:46:47.789 +0000|24922.527521125|-0.252655029296875|0.2371673583984375|-0.783111572265625|24922.507558125|-0.7628578633307647|-0.3329965737054649|-0.1031340584755945|-0.471116691827774|-0.7798994779586792|0.2139234989881516|0.09552538394927979|-0.06004355102777481|0.03168964385986328|XArbitraryZVertical|-0.1087888547842919|-0.1346933676402967|-0.3586828564761337|0.9172618214642446|-0.3251395523548126|0.1029513254761696|-0.9400453567504883|0|0|0|-1|-1|3
2021-02-10 19:46:47.809 +0000|24922.547483125|-0.2732696533203125|0.1466217041015625|-0.7909698486328125|24922.527521125|-0.7609263444304015|-0.3484595099603423|-0.1113140433394129|-0.1674004644155502|-0.7697358727455139|0.2267375737428665|0.1036346554756165|0.08615086227655411|0.1351172924041748|XArbitraryZVertical|-0.1151422924046181|-0.1403597724862989|-0.3562085482265611|0.9166006870248212|-0.3393370509147644|0.1110843047499657|-0.9340827465057373|0|0|0|-1|-1|3
2021-02-10 19:46:47.829 +0000|24922.567445125|-0.29010009765625|0.1497039794921875|-0.826324462890625|24922.547483125|-0.7563313582742883|-0.3626701821332332|-0.1128363574874756|0.1152248755097389|-0.705258846282959|0.2642917037010193|0.09526807069778442|0.09596012532711029|0.1487948298454285|XArbitraryZVertical|-0.118024452432575|-0.1468557547348823|-0.3531341107889284|0.9164059589587873|-0.3525159060955048|0.1125970706343651|-0.9290072321891785|0|0|0|-1|-1|3
2021-02-10 19:46:47.848 +0000|24922.587407125|-0.3769378662109375|0.133941650390625|-0.8315582275390625|24922.567445125|-0.7496695160284048|-0.3767782284099039|-0.1127463517980773|0.1265669763088226|-0.8011022210121155|0.323376327753067|0.0809684693813324|0.02176976948976517|0.1301888227462769|XArbitraryZVertical|-0.1199602620515294|-0.1537335643135503|-0.3492506297705616|0.9165148569636278|-0.3655905723571777|0.1125076338648796|-0.9239510297775269|0|0|0|-1|-1|3
2021-02-10 19:46:47.868 +0000|24922.607370125|-0.308746337890625|0.199920654296875|-0.869415283203125|24922.587407125|-0.7429587641335648|-0.3924223424426359|-0.1128957766944488|0.1319331377744675|-0.81512850522995|0.3075226843357086|0.05717837810516357|0.04119831323623657|0.07259857654571533|XArbitraryZVertical|-0.1222157313649113|-0.1612812555844825|-0.3452134879667245|0.9164492922089968|-0.3799932301044464|0.1126561090350151|-0.9181033372879028|0|0|0|-1|-1|3
2021-02-10 19:46:47.888 +0000|24922.627332125|-0.3677215576171875|0.164276123046875|-0.9256439208984375|24922.607370125|-0.7359563712982731|-0.4087943970458366|-0.112112925973659|0.2490789294242859|-0.9223731160163879|0.2736101746559143|0.0427892804145813|0.0472710132598877|0.04753637313842773|XArbitraryZVertical|-0.124090394058585|-0.1693564181501136|-0.3410771938565219|0.9162894329336136|-0.3950077891349792|0.1118782088160515|-0.9118399620056152|0|0|0|-1|-1|3
2021-02-10 19:46:47.908 +0000|24922.647294125|-0.4732513427734375|0.2028961181640625|-1.039306640625|24922.627332125|-0.7290860135876982|-0.4278057728540635|-0.1075716137494098|0.4114269316196442|-1.040693163871765|0.2196309268474579|0.08632069826126099|0.07551237940788269|0.01004189252853394|XArbitraryZVertical|-0.1246539781320374|-0.1793095591295696|-0.3372313830358848|0.9157425011934878|-0.4124772250652313|0.1073642671108246|-0.9046189188957214|0|0|0|-1|-1|3
2021-02-10 19:46:47.928 +0000|24922.667256125|-0.599517822265625|0.2635955810546875|-1.14044189453125|24922.647294125|-0.7212598726802096|-0.4480243260905931|-0.1014698824306261|0.458974152803421|-1.061090469360352|0.2153889536857605|0.01202759146690369|0.06919066607952118|-0.07551455497741699|XArbitraryZVertical|-0.1245508768052301|-0.1901387095551546|-0.3330634389518137|0.9150973410425891|-0.430957555770874|0.1012958437204361|-0.8966686725616455|0|0|0|-1|-1|3
2021-02-10 19:46:47.948 +0000|24922.687219125|-0.6888580322265625|0.2621612548828125|-1.1708984375|24922.667256125|-0.7133779793334885|-0.4665716342904756|-0.09490529076896848|0.548127293586731|-0.9531537890434265|0.1590520888566971|-0.0894743800163269|0.1444339454174042|-0.2010523676872253|XArbitraryZVertical|-0.1238746917424458|-0.2002667603635636|-0.3290571724896066|0.9144778108556298|-0.447802722454071|0.09476288408041|-0.8890965580940247|0|0|0|-1|-1|3
2021-02-10 19:46:47.968 +0000|24922.707181125|-0.7133636474609375|0.2426300048828125|-1.153732299804688|24922.687219125|-0.7054489902615184|-0.483145653705069|-0.08622314254744258|0.5685476064682007|-0.7648932933807373|0.1577434241771698|-0.1956516802310944|0.1787152588367462|-0.2814022898674011|XArbitraryZVertical|-0.1218371291957134|-0.2098370756222523|-0.3254375316097119|0.9139006595443407|-0.4628412425518036|0.08611634373664856|-0.8822482228279114|0|0|0|-1|-1|3
2021-02-10 19:46:47.988 +0000|24922.727143125|-0.706512451171875|0.194366455078125|-1.097763061523438|24922.707181125|-0.6976614165857155|-0.4965539151890889|-0.0778307348997907|0.5347099304199219|-0.6376489400863647|0.1244326829910278|-0.2256967127323151|0.1755132526159286|-0.2964974045753479|XArbitraryZVertical|-0.1193694223029573|-0.2178693228547898|-0.322083220819864|0.9135349854353342|-0.4749562740325928|0.07775218039751053|-0.8765677809715271|0|0|0|-1|-1|3
2021-02-10 19:46:48.008 +0000|24922.747105125|-0.6911468505859375|0.173797607421875|-0.9982147216796875|24922.727143125|-0.690338775469617|-0.5074442927943796|-0.07092756547695733|0.4028945565223694|-0.5204958915710449|0.1755320876836777|-0.2351098954677582|0.1475157141685486|-0.2491646409034729|XArbitraryZVertical|-0.1171738106165971|-0.2244424186111712|-0.3189427118730598|0.9133297669574576|-0.4847233593463898|0.0708681121468544|-0.8717917799949646|0|0|0|-1|-1|3
2021-02-10 19:46:48.028 +0000|24922.767068125|-0.6633453369140625|0.166717529296875|-0.9281768798828125|24922.747105125|-0.6842019266591167|-0.5160548556352982|-0.06680611629949702|0.2684696316719055|-0.373918890953064|0.1648317724466324|-0.1970859169960022|0.1158608198165894|-0.1881825923919678|XArbitraryZVertical|-0.1159746842733853|-0.2294202109883365|-0.3161523801591293|0.9132162203457861|-0.4923518598079681|0.06675643473863602|-0.8678324818611145|0|0|0|-1|-1|3
