loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|altimeterTimestamp_sinceReboot(s)|altimeterReset(bool)|altimeterRelativeAltitude(m)|altimeterPressure(kPa)|label
2021-02-11 18:42:15.437 +0000|34400.84704725|-1.095230102539062|1.904556274414062|0.376068115234375|34400.82708625|-0.8865434215168682|-1.327629442328313|-0.4069155438528156|-0.487615168094635|0.2242203652858734|0.5727846622467041|-0.1458722949028015|1.550556302070618|0.6145497560501099|XArbitraryZVertical|0.4025725345652862|0.4768404315296491|0.2183912202326067|-0.7502426182668642|-0.8913286328315735|0.395778626203537|-0.2211171090602875|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.457 +0000|34400.86700925|-1.203659057617188|1.891769409179688|0.3133087158203125|34400.84704725|-0.8895522574198784|-1.329885198884995|-0.4254352107884373|-0.1132119596004486|-0.3308059573173523|1.162522554397583|-0.1999486684799194|1.47870135307312|0.6323587894439697|XArbitraryZVertical|0.4094650711000071|0.472946623911072|0.2133706488738663|-0.7504218747766926|-0.8845546245574951|0.4127172231674194|-0.2173196971416473|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.477 +0000|34400.88697025|-1.223556518554688|1.78729248046875|0.5492401123046875|34400.86700925|-0.8752599887316099|-1.333822760585895|-0.4520880785913864|0.737714946269989|-0.6514381766319275|1.732166886329651|-0.3041760325431824|1.482710957527161|0.4928542375564575|XArbitraryZVertical|0.4149802501039308|0.4713840286311523|0.1989496644922173|-0.752334812743179|-0.8743975758552551|0.4368447959423065|-0.2111769765615463|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.497 +0000|34400.90693225|-1.270523071289062|1.73687744140625|0.6048736572265625|34400.88697025|-0.8425020636382926|-1.335459444207916|-0.4861998071141315|1.188185453414917|-0.9664025902748108|2.280365228652954|-0.3539389371871948|1.320602893829346|0.6929203271865845|XArbitraryZVertical|0.4182401285682219|0.4711691695551974|0.1756211746501526|-0.7564602075943477|-0.8597450852394104|0.4672694504261017|-0.206149622797966|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.517 +0000|34400.92689425001|-1.547897338867188|1.87579345703125|0.571380615234375|34400.90693225|-0.8037425732245757|-1.337489279471557|-0.5296879838659609|1.100600719451904|-1.102102518081665|2.724108457565308|-0.4084621667861938|1.216751337051392|0.8056544065475464|XArbitraryZVertical|0.4230665256367319|0.4703802645789512|0.1468282725728142|-0.7603938284970613|-0.8395847678184509|0.5052641034126282|-0.199514240026474|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.537 +0000|34400.94685525|-1.873184204101562|1.779052734375|0.5339508056640625|34400.92689425001|-0.7591703232582846|-1.334543190148982|-0.5795895434196001|1.409158825874329|-0.9770752787590027|3.021991729736328|-0.6707154512405396|1.360415816307068|0.7612507939338684|XArbitraryZVertical|0.4282294510875549|0.4676551768684957|0.1146729777733549|-0.7647014711161289|-0.8134459257125854|0.5476805567741394|-0.1958363503217697|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.557 +0000|34400.96681725|-1.93634033203125|1.527694702148438|0.31182861328125|34400.94685525|-0.7105101512391105|-1.327855666823609|-0.6343492061523491|1.077250361442566|-1.171483516693115|3.29401969909668|-1.008127093315125|1.148649215698242|0.7549623250961304|XArbitraryZVertical|0.4339412678315586|0.4634817524848299|0.08009211632629146|-0.7684172621718994|-0.7818053364753723|0.5926534533500671|-0.1937592774629593|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.576 +0000|34400.98677825|-1.694747924804688|1.106369018554688|0.291351318359375|34400.96681725|-0.6689123372388096|-1.329459693003353|-0.6986948342994693|0.5805572271347046|-1.556042075157166|3.761110305786133|-1.202781438827515|0.9963074922561646|0.5508270263671875|XArbitraryZVertical|0.4447310836533921|0.4590369779779213|0.04332049236694702|-0.767868869456927|-0.7434923648834229|0.6432188749313354|-0.1829986274242401|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.597 +0000|34401.006739875|-1.539093017578125|1.00787353515625|0.42041015625|34400.98677825|-0.624663094229344|-1.334537365038468|-0.7716969060435792|1.2081618309021|-1.899195432662964|4.053184509277344|-1.083852052688599|0.4829760193824768|0.4314497709274292|XArbitraryZVertical|0.4574988701521874|0.454767492619672|0.001994977219304909|-0.764118787968622|-0.6968181729316711|0.6973524689674377|-0.1677626222372055|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.616 +0000|34401.026701875|-1.676513671875|0.584716796875|0.2415771484375|34401.006739875|-0.533271561490418|-1.30776483845562|-0.8394265432799122|3.258103132247925|-2.03139328956604|4.123802185058594|-0.9371127486228943|0.3122278451919556|0.5288208723068237|XArbitraryZVertical|0.4583751558312931|0.4506257396968898|-0.04812557521853352|-0.7645342267476878|-0.6449184417724609|0.7442602515220642|-0.1736573129892349|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
